rowIndex,feature1,feature2,feature6,feature8,feature10,feature11,feature12,feature15,feature16,feature17,ClaimAmount
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
,,,,,,,,,,,0.0
